,product_name,score,customerID,comments
184,오늘도 수고했어 오미자술와인,5,ad****,맛있어요 강추 달달
185,오늘도 수고했어 오미자술와인,5,blac********,포장도 너무 최고에요 진짜 무슨짓을해도 안깨질거같은 폭폭이 맛도 맛이고 포장도 최고고 감사합니다
186,오늘도 수고했어 오미자술와인,5,kdd2***,아직 안먹어봤지만 기대됩니다 맛있게 먹을게요
187,오늘도 수고했어 오미자술와인,5,sung*****,이름이 이쁜 술 만족하며 마셨습니다ㅎㅎ
188,오늘도 수고했어 오미자술와인,5,azza*****,포장 완전 꼼꼼하고 다양한 술들 이렇게 맛볼수있어서 넘 좋아요
189,오늘도 수고했어 오미자술와인,5,telo****,선물용인데 좋아했음 좋겠어요. 문구도 좋네요.
190,오늘도 수고했어 오미자술와인,5,akre*******,맛있었어요 배송도 빠릅니다
191,오늘도 수고했어 오미자술와인,5,para******,"BEST오늘도 수고했다는 문구가 넘 좋았어요~ 가끔씩 이것저것 주문하는데.. 매번 성공은 아니지만, 대체적으로 맛난 술들이 많아 좋은 것 같아요^^ 지난달 주류박람회에 갔다가 우리술상회  부스를 보니 어찌나 반갑던지~ 속으로 혼자 기뻐해하며 왔습니다ㅎㅎ 맛난  술들 판매해주셔서 감사합니다 ~(^^)(__)더보기"
192,오늘도 수고했어 오미자술와인,5,jeun******,술 색도 예쁘고 너무 맛있었어요ㅎㅎ
193,오늘도 수고했어 오미자술와인,5,mn91****,넘맛있어서 잔뜩 샀어요 ㅎ
194,오늘도 수고했어 오미자술와인,5,anni*****,새콤달콤 오미자주ㅜ넘맛있어요 ㅎㅎㅎ
195,오늘도 수고했어 오미자술와인,5,di****,색깔도 이쁘고 맛있어요~~
196,오늘도 수고했어 오미자술와인,5,sung******,재구매맛있어서 재주문 했어요
197,오늘도 수고했어 오미자술와인,4,gkrr******,색이 이쁘고 술에 관심 많아서 마셔보고싶어 주문해요ㅎㅎ 다양한 술을 구경할 수 있어서 좋아요
198,오늘도 수고했어 오미자술와인,5,wond********,배송 잘 받았습니다
199,오늘도 수고했어 오미자술와인,5,wlgu*****,포장상태가 맘에들어요! 배송올 때 깨지면 어떡하나 걱정했는데 그럴 필요가 없었어요!
200,오늘도 수고했어 오미자술와인,5,cott****,명절에 마셨어요.. 오미자는 좀 호불호가 있네요... 5가지맛나는 오미자이다보니 첫맛은 상큼그자체 향도 좋은데요..끝맛이 쓴맛?이오니 알콜과 합쳐져서 좀 쎈술처럼 알콜맛이 올라오더라고요...🤭🤭🤭그래도 맛있게 잘마셨어요^^;; 술맛이 안나는걸 찾는다면 오미자요아이는 추천안하는걸로요~
201,오늘도 수고했어 오미자술와인,5,oxou***,맛있는 오미자 향이나는 술
202,오늘도 수고했어 오미자술와인,5,sksk***,배송 정말빨라요!! 저번에 먹고 맛있어서 추석때 먹으려고 주문했습니다! 다양한 전통주 맛볼 수 있어 참 좋아요
203,오늘도 수고했어 오미자술와인,5,form*****,오미자 향 찐하고 좋아요!! 마치 오미자 에이드를 마시는 것 같은 ㅎㅎㅎ 저는 대잎술도 너무 맛있다고 생각했는데 오미자가 용호쌍박이네요.. 왜 둘이 같이 셋트인지 알겠다는...ㅋㅋㅋ  딱 여자들 취향 저격인 술 이에요. 선물용으로도 좋을듯 해요.  저는 제가 마시려고 또 사러 올게요~~😊더보기
204,오늘도 수고했어 오미자술와인,5,ad****,맛있어요 강추 달달
205,오늘도 수고했어 오미자술와인,5,blac********,포장도 너무 최고에요 진짜 무슨짓을해도 안깨질거같은 폭폭이 맛도 맛이고 포장도 최고고 감사합니다
206,오늘도 수고했어 오미자술와인,5,kdd2***,아직 안먹어봤지만 기대됩니다 맛있게 먹을게요
207,오늘도 수고했어 오미자술와인,5,sung*****,이름이 이쁜 술 만족하며 마셨습니다ㅎㅎ
208,오늘도 수고했어 오미자술와인,5,azza*****,포장 완전 꼼꼼하고 다양한 술들 이렇게 맛볼수있어서 넘 좋아요
209,오늘도 수고했어 오미자술와인,5,telo****,선물용인데 좋아했음 좋겠어요. 문구도 좋네요.
210,오늘도 수고했어 오미자술와인,5,akre*******,맛있었어요 배송도 빠릅니다
211,오늘도 수고했어 오미자술와인,5,para******,"BEST오늘도 수고했다는 문구가 넘 좋았어요~ 가끔씩 이것저것 주문하는데.. 매번 성공은 아니지만, 대체적으로 맛난 술들이 많아 좋은 것 같아요^^ 지난달 주류박람회에 갔다가 우리술상회  부스를 보니 어찌나 반갑던지~ 속으로 혼자 기뻐해하며 왔습니다ㅎㅎ 맛난  술들 판매해주셔서 감사합니다 ~(^^)(__)더보기"
212,오늘도 수고했어 오미자술와인,5,jeun******,술 색도 예쁘고 너무 맛있었어요ㅎㅎ
213,오늘도 수고했어 오미자술와인,5,mn91****,넘맛있어서 잔뜩 샀어요 ㅎ
214,오늘도 수고했어 오미자술와인,5,anni*****,새콤달콤 오미자주ㅜ넘맛있어요 ㅎㅎㅎ
215,오늘도 수고했어 댓잎와인,5,sjm1***,샤인머스켓 와인 -달고 맛있다. 선물용으로적당 대잎주 - 깔끔하다
216,오늘도 수고했어 댓잎와인,5,m_he*******,친구선물로 너무좋아하네요ㅎ
217,오늘도 수고했어 댓잎와인,5,cott****,예전에 담양여행갔다가 완전 홀딱빠져버린 대잎술이예요.. 표지보고 맞나 하다 양조장이 추성고을인거보고 냉큼 주문했어요...깔끔하고 목넘기 부드럽고 아주좋아요.. 술이 술술 넘어갑니다...너무금방 동나는게 단점이라면 단점이겠네요🤭🤭🤭
218,오늘도 수고했어 댓잎와인,5,form*****,"BEST이거 정말 너무 맛있네요!  시켰던 술이 여러가지인데, 여자인 제 입맛엔 이게 제일 잘 맞아요 ㅎㅎ  목 넘김이 어쩜 이리 부드럽죠~?  대입의 향긋함과 어딘가에서 느껴지는 구수함까지.. 너무 제 취향이에요 ㅠ ㅠ!! 좀 과장하자면 대나무숲에서 술마시는 기분이랄까요...ㅋㅋㅋ !! 대잎술이 이렇게 맛있는줄 몰랐어요 ㅠㅠ  이제 요놈 사러 자주 들르겠습니당😊 사은품으로 주신 잔도 너무 이뻐용 잘쓸게요❣️더보기"
219,오늘도 수고했어 댓잎와인,5,gap5***,향도 좋고 맛있어요 ㅎㅎㅎ 술 이름도 귀엽고 포장도 꼼꼼히서 좋았어요~~
220,오늘도 수고했어 댓잎와인,4,wont*****,대나무향은 모르겠고 달고 부드럽네요. 약간 어정쩡한 맛이라는 느낌도 있어요. 그냥 과일소주 느낌이랄까.. 그게 좀 아쉬워서 4점 드립니다.
221,오늘도 수고했어 댓잎와인,4,jung*******,좋습니다 아직 먹진않았지만 기대되요!!^^
222,오늘도 수고했어 댓잎와인,5,sksk***,배송 빠르고 아직안먹어봤지만 문구가 너무 예뻐여!
223,오늘도 수고했어 댓잎와인,5,hyoj*****,포장 정말 꼼꼼하게 다음날 바로 도착했습니다 감사합니다!
224,오늘도 수고했어 댓잎와인,5,agai******,여성들이 진짜 좋아하는 달달함! 최고네여
225,오늘도 수고했어 댓잎와인,5,0514****,여행 갈 때 먹을 술을 구매하다가 엄마랑 아빠도 한번 드셔보시라고 주문했어요! 꼼꼼하게 포장해주셔서 감사합니다!
226,오늘도 수고했어 댓잎와인,5,blac********,포장도 너무 최고에요 진짜 무슨짓을 해도 안깨질거 같은 ㅋㅋㅋ 포장도 최고 맛도 최고  다 최고입니다!
227,오늘도 수고했어 댓잎와인,5,telo****,선물용인데 좋아했음 좋겠어요. 문구도 좋네요.
228,오늘도 수고했어 댓잎와인,3,k1ki******,포장이 완벽합니다~
229,오늘도 수고했어 댓잎와인,5,para******,오늘도 수고 했다는 문구가 넘 좋네요^^ 가끔 생각나면 주문하는데.. 매번 성공은 아니지만 대체적으로 성공한 주류 종류가 많아  만족 스러운것 같아요~ 지난달 주류박람회에서 참가하신 우리술상회를 보며 속으로 엄청 반가웠답니다~♡ 맛난 술들 판매해주셔서 감사합니다 ~(^^)(__)더보기
230,오늘도 수고했어 댓잎와인,5,9512****,맛은 약술 느낌이고 가볍게 먹기 좋아요
231,오늘도 수고했어 댓잎와인,5,eg****,저녁저녁식사에 잘먹었음요
232,오늘도 수고했어 댓잎와인,5,sung******,재구매맛있어서 재구매했어요 포장 꼼꼼하니 잘 왔어요
233,오늘도 수고했어 댓잎와인,5,sung******,재구매맛있어서 또 시켰어요
234,오늘도 수고했어 댓잎와인,5,mine*****,말해 뭐하나요~~~ 맛있는 술 꼼꼼한 포장👍 선물하면 뿌듯한 술…^^ 히히 너무 좋아요
235,오늘도 수고했어 댓잎와인,5,sjm1***,샤인머스켓 와인 -달고 맛있다. 선물용으로적당 대잎주 - 깔끔하다
236,오늘도 수고했어 댓잎와인,5,m_he*******,친구선물로 너무좋아하네요ㅎ
237,오늘도 수고했어 댓잎와인,5,cott****,예전에 담양여행갔다가 완전 홀딱빠져버린 대잎술이예요.. 표지보고 맞나 하다 양조장이 추성고을인거보고 냉큼 주문했어요...깔끔하고 목넘기 부드럽고 아주좋아요.. 술이 술술 넘어갑니다...너무금방 동나는게 단점이라면 단점이겠네요🤭🤭🤭
238,오늘도 수고했어 댓잎와인,5,form*****,"BEST이거 정말 너무 맛있네요!  시켰던 술이 여러가지인데, 여자인 제 입맛엔 이게 제일 잘 맞아요 ㅎㅎ  목 넘김이 어쩜 이리 부드럽죠~?  대입의 향긋함과 어딘가에서 느껴지는 구수함까지.. 너무 제 취향이에요 ㅠ ㅠ!! 좀 과장하자면 대나무숲에서 술마시는 기분이랄까요...ㅋㅋㅋ !! 대잎술이 이렇게 맛있는줄 몰랐어요 ㅠㅠ  이제 요놈 사러 자주 들르겠습니당😊 사은품으로 주신 잔도 너무 이뻐용 잘쓸게요❣️더보기"
239,오늘도 수고했어 댓잎와인,5,gap5***,향도 좋고 맛있어요 ㅎㅎㅎ 술 이름도 귀엽고 포장도 꼼꼼히서 좋았어요~~
240,오늘도 수고했어 댓잎와인,4,wont*****,대나무향은 모르겠고 달고 부드럽네요. 약간 어정쩡한 맛이라는 느낌도 있어요. 그냥 과일소주 느낌이랄까.. 그게 좀 아쉬워서 4점 드립니다.
241,진심 홍삼주 19도 375ml,5,eunk***,삼향 쫙 올라오면서 갠춘합니다
242,진심 홍삼주 19도 375ml,5,para******,"함께 주문한 다른 술들을 먼저  먹느랴 아직 맛보진 못했지만, 좋아보여요^^"
243,진심 홍삼주 19도 375ml,5,raco*******,꼼꼼한 포장돠 빠른배송이 좋았습니다. 제품도 맘에 들었습니다.
244,진심 홍삼주 19도 375ml,5,ghoi******,홍삼주 맛 괜찮아요~
245,술샘 술취한 원숭이 10.8도 375ml,4,ssoh***,붉은원숭이보다 조금 더 맑고 가벼운 느낌인데 붉은원숭이가 더 맛나용 ㅎㅎ
246,술샘 술취한 원숭이 10.8도 375ml,5,sung********,빨간원숭이보다 넘어갈때 더맑은 느낌? 아무튼 좋았습니다
247,술샘 술취한 원숭이 10.8도 375ml,5,pmy0***,술취한원숭이가 붉은원숭이보다 더 맛있었어요~
248,술샘 술취한 원숭이 10.8도 375ml,5,woru*****,부드럽고 맛있어요 다음에 또먹으려구여
249,술샘 술취한 원숭이 10.8도 375ml,5,jwpb***,한달사용기맛있게 잘 먹었습니다
250,술샘 술취한 원숭이 10.8도 375ml,1,whtp***,한달사용기맛이 업성용 ㅠㅠ 또 구매하고 싶어요.
251,술샘 술취한 원숭이 10.8도 375ml,5,di****,잘 넘어가고 맛이 좋네요~
252,술샘 술취한 원숭이 10.8도 375ml,5,jwpb***,안전하게 잘 왔습니다
253,술샘 술취한 원숭이 10.8도 375ml,4,arah****,생각보다 단 맛이 진하게 느껴진다 디저트용으로 좋을 듯
254,술샘 술취한 원숭이 10.8도 375ml,5,kaza***,배송 빠르고 좋아요
255,술샘 술취한 원숭이 10.8도 375ml,5,roka****,맛있고 좋습니다. 좋아요 좋네요
256,술샘 술취한 원숭이 10.8도 375ml,5,yo****,안달고 진한 막걸리맛 색이 너무 이뻐서 먹는맛
257,술샘 술취한 원숭이 10.8도 375ml,5,moon********,빠른 배송 감사합니다^^
258,술샘 술취한 원숭이 10.8도 375ml,5,ghfh***,포장 꼼꼼하게 배송 잘왔습니다. 잘먹을게요
259,술샘 술취한 원숭이 10.8도 375ml,5,love******,포장이 엄청 꼼꼼합니다 맛도 좋아요 엄청 부드러움 원래 막걸리 별로 안 좋아하는데 이건 탄산도 없고 맛있어요
260,술샘 술취한 원숭이 10.8도 375ml,5,dlaa******,먹걸리의 신세계 ㅋㅋㅋ너무맛있어요
261,술샘 술취한 원숭이 10.8도 375ml,4,koky******,선물했는데 좋아요 ~
262,술샘 술취한 원숭이 10.8도 375ml,5,ionf***,꼼꼼한 포장. 숙취는 있음
263,술샘 술취한 원숭이 10.8도 375ml,5,mc****,제가 제일 좋아하는 막걸리에요 :) 색달라요!
264,술샘 술취한 원숭이 10.8도 375ml,5,lion******,요즘 자주 시키고 있어요 ㅎㅎ 배송 빠르고 누락없이 잘 보내주셔서 좋아요
265,술샘 술취한 원숭이 10.8도 375ml,4,ssoh***,붉은원숭이보다 조금 더 맑고 가벼운 느낌인데 붉은원숭이가 더 맛나용 ㅎㅎ
266,술샘 술취한 원숭이 10.8도 375ml,5,sung********,빨간원숭이보다 넘어갈때 더맑은 느낌? 아무튼 좋았습니다
267,술샘 술취한 원숭이 10.8도 375ml,5,pmy0***,술취한원숭이가 붉은원숭이보다 더 맛있었어요~
268,술샘 술취한 원숭이 10.8도 375ml,5,woru*****,부드럽고 맛있어요 다음에 또먹으려구여
269,용두산조은술 소백산 생막걸리 6도 750ml,5,21pi*****,충청도가 물이 맑은가보다- 생각하게 한 막걸리에요. 맑고 순해서 싱겁게 느껴지기도 한데 막걸리는 톡쏘고 시큼하다- 라는 생각을 버리게 하는 맛입니다.약간 평범해서 맛이 화려한 안주와는 맞지 않고 순하고 부드러운 안주와 편안히 마시면 좋아요^_^
270,용두산조은술 소백산 생막걸리 6도 750ml,5,wodj*****,한달사용기배송빠르고 좋아요!! 맛있어요
271,용두산조은술 소백산 생막걸리 6도 750ml,4,sjsj****,자주 주문합니다 맑은 맛?
272,용두산조은술 소백산 생막걸리 6도 750ml,5,pian****,꺅 좋아요. 포장도 굿 강추 각 !!!
273,용두산조은술 소백산 생막걸리 6도 750ml,5,wodj*****,맛있어요 배송도 빠르고 좋아요!
274,용두산조은술 소백산 생막걸리 6도 750ml,5,tota***,맛있게 잘 먹었습니다.
275,[生막걸리] 용두산조은술 강냉이 막걸리 6도 1000ml,5,21pi*****,"BEST충청도 여행갔다가 먹어보고 온라인으로 주문했습니다. 지평, 장수, 느린마을 같은 막걸리들에 비해 순하고 맑아서 심심하다고 느껴질수 있지만 그런 맑은 맛으로 먹는 막걸리에요. 옥수수 향도 많이 강하지 않고 단맛도 자연스러워서 밸런스가 좋은 편입니다. 또 주문하러 오겠습니다."
276,[生막걸리] 용두산조은술 강냉이 막걸리 6도 1000ml,5,redb****,재구매시중에 판매하는 밤막걸리 중 제일 맛있음
277,[生막걸리] 용두산조은술 강냉이 막걸리 6도 1000ml,5,stek*****,제품 만족합니다. 저는 이곳에서만 사요^^
278,[生막걸리] 용두산조은술 강냉이 막걸리 6도 1000ml,4,kl****,옥수수막걸리는 원주의 삿갓주가 최고라고 생각했는데 이 술도 진한 향이 만만치 않네요 천천히 마셔보고 다른 술도 리뷰하겠습니다
